customer_id,surname,credit_score,geography,gender,age,tenure,balance,num_of_products,estimated_salary,has_credit_card,is_active_member,exited,age_group,balance_category,credit_tier,salary_quartile,customer_value_score,is_high_value
15701096,De Garis,778,France,Male,44,8,123863.64,1,144494.94,True,False,False,36-45,High,Excellent,Q3,51.73,True
15710450,Okwudiliolisa,848,Spain,Male,22,7,120811.89,1,185510.34,True,True,False,18-25,High,Excellent,Q4,52.9,True
15790846,Ts'ai,634,Germany,Male,38,2,148430.55,1,56055.72,True,True,False,36-45,High,Fair,Q2,31.31,False
15658956,Tuan,505,Germany,Male,40,6,47869.69,2,155061.97,True,True,False,36-45,Low,Poor,Q4,43.85,False
15755223,Tseng,692,Germany,Male,53,7,150926.99,2,119817.19,False,False,False,46-55,High,Good,Q3,57.2,True
15787318,Holmwood,537,Germany,Female,47,6,103163.35,1,16259.64,True,False,True,46-55,High,Poor,Q1,31.02,False
15737310,Thompson,633,France,Male,29,10,130206.28,1,184654.87,True,False,False,26-35,High,Fair,Q4,61.63,True
15763665,Y?,833,France,Female,28,4,136674.51,2,5278.78,False,False,False,26-35,High,Excellent,Q1,36.26,False
15668818,Chidubem,592,Spain,Female,40,2,200322.45,1,113244.73,True,True,False,36-45,High,Fair,Q3,44.27,False
15765812,Trevisani,587,Spain,Male,48,1,0.0,2,8908.0,True,True,False,46-55,Zero,Fair,Q1,10.06,False
15704844,Hsiung,550,Spain,Male,62,7,80927.56,1,64490.67,False,True,False,56+,Medium,Poor,Q2,35.24,False
15744582,Randall,680,France,Female,24,10,0.0,3,154971.63,True,False,True,18-25,Zero,Good,Q4,53.83,True
15616700,Leach,622,Spain,Female,41,9,0.0,2,155786.39,True,True,False,36-45,Zero,Fair,Q4,44.75,False
15683521,Godfrey,594,Germany,Male,28,0,142574.71,2,129084.82,True,False,False,26-35,High,Fair,Q3,39.46,False
15583049,Wallace,643,Germany,Female,34,7,160426.07,1,188533.11,False,True,False,26-35,High,Fair,Q4,58.73,True
15643752,Wei,540,France,Male,25,5,116160.23,1,13411.67,True,False,False,18-25,High,Poor,Q1,30.04,False
15620398,Mitchell,635,Spain,Female,34,5,98683.47,2,15733.19,True,False,False,26-35,Medium,Fair,Q1,34.51,False
15715707,Light,657,France,Male,32,3,118829.03,2,73127.61,True,True,False,26-35,High,Fair,Q2,38.06,False
15814209,Capon,814,France,Male,31,1,118870.92,1,101704.19,True,False,False,26-35,High,Excellent,Q3,29.25,False
15733768,Hou,600,France,Male,32,1,0.0,1,101986.16,True,True,False,26-35,Zero,Fair,Q3,12.7,False
15755242,Rowe,682,France,Female,46,2,0.0,1,114442.66,True,True,False,46-55,Zero,Good,Q3,16.44,False
15729412,Holloway,682,France,Male,38,4,107192.38,1,15669.17,True,True,False,36-45,High,Good,Q1,26.52,False
15746564,O'Sullivan,566,France,Male,42,3,108010.78,1,157486.1,True,True,False,36-45,High,Poor,Q4,38.32,False
15588446,Udinesi,550,Spain,Male,34,3,0.0,2,131281.28,False,False,False,26-35,Zero,Poor,Q3,27.29,False
15665221,Nwebube,630,France,Male,26,7,129837.72,2,197001.15,False,True,False,26-35,High,Fair,Q4,61.98,True
15640846,Chibueze,546,Germany,Female,58,3,106458.31,4,128881.87,True,False,True,56+,High,Poor,Q3,55.24,True
15700209,Walker,486,France,Male,63,9,97009.15,1,85101.0,True,True,False,56+,Medium,Poor,Q2,44.54,False
15658360,Gregory,762,Spain,Male,35,9,122929.42,2,149822.04,False,False,False,26-35,High,Excellent,Q4,61.3,True
15602735,Kuo,692,Germany,Male,45,6,152296.83,4,108040.86,False,True,True,36-45,High,Good,Q3,67.05,True
15724834,Wilson,498,France,Female,30,1,0.0,2,135795.53,False,False,False,26-35,Zero,Poor,Q3,22.75,False
15800062,Lanford,850,Spain,Male,49,8,0.0,1,25867.67,False,False,True,46-55,Zero,Excellent,Q1,22.59,False
15685300,Meng,603,France,Male,35,6,128993.76,2,130483.56,True,False,False,26-35,High,Fair,Q3,52.71,True
15760102,Yeh,551,France,Female,36,5,0.0,1,183479.12,True,False,False,36-45,Zero,Poor,Q4,30.85,False
15787026,Onwuatuegwu,627,Germany,Male,27,0,185267.45,2,77027.34,True,True,False,26-35,High,Fair,Q2,40.21,False
15653696,Goliwe,515,France,Female,28,9,0.0,2,94141.75,False,False,False,26-35,Zero,Poor,Q2,38.58,False
15788946,Anthony,605,Spain,Female,29,3,116805.82,1,4092.75,False,False,False,26-35,High,Fair,Q1,24.2,False
15600724,Scott,567,Germany,Male,29,5,129750.68,1,109257.59,True,False,False,26-35,High,Poor,Q3,41.53,False
15574324,Genovese,568,Germany,Female,29,2,129177.01,2,104617.99,False,True,False,26-35,High,Poor,Q3,40.15,False
15707144,Onyeorulu,571,Germany,Male,25,6,82506.72,2,167705.07,True,False,False,18-25,Medium,Poor,Q4,49.95,True
15775891,Myers,634,Germany,Male,48,2,107247.69,1,103712.05,True,True,True,46-55,High,Fair,Q3,30.33,False
15711789,Davey,768,Spain,Female,42,3,0.0,1,161242.99,False,False,True,36-45,Zero,Excellent,Q4,23.62,False
15600879,Parsons,554,Germany,Female,36,3,157780.93,2,6089.13,True,False,False,36-45,High,Poor,Q1,36.78,False
15681196,Chikere,629,France,Male,35,1,172170.36,1,159777.37,True,True,False,26-35,High,Fair,Q4,42.5,False
15716000,Hs?eh,638,Spain,Male,48,2,0.0,2,7919.08,True,True,False,46-55,Zero,Fair,Q1,12.46,False
15766776,Sal,576,France,Male,41,1,0.0,1,188274.6,True,True,False,36-45,Zero,Poor,Q4,21.33,False
15680278,Ts'ai,661,Spain,Female,42,9,75361.44,1,27608.12,True,False,True,36-45,Medium,Fair,Q1,35.77,False
15688637,Witt,592,France,Female,27,4,0.0,2,183569.25,True,True,False,26-35,Zero,Fair,Q4,35.02,False
15591179,Skelton,702,Spain,Male,30,2,0.0,2,145537.32,True,True,False,26-35,Zero,Good,Q3,26.22,False
15677435,Kazantseva,647,France,Female,29,0,98263.46,2,164717.95,True,False,False,26-35,Medium,Fair,Q4,36.85,False
15698619,Bowhay,593,France,Male,43,9,0.0,2,76357.43,True,True,False,36-45,Zero,Fair,Q2,36.8,False
15581036,Beyer,712,Germany,Female,40,3,109308.79,2,120158.72,True,False,True,36-45,High,Good,Q3,41.43,False
15622117,Fries,625,Spain,Female,31,8,0.0,2,151843.54,True,False,False,26-35,Zero,Fair,Q4,41.85,False
15599301,Tao,538,Germany,Female,28,6,164365.44,1,5698.97,False,True,False,26-35,High,Poor,Q1,38.5,False
15581548,Kaodilinakachukwu,637,Spain,Female,22,5,98800.0,1,122865.55,True,False,False,18-25,Medium,Fair,Q3,38.57,False
15586870,Ni,632,France,Male,27,4,193125.85,1,152665.85,True,True,False,26-35,High,Fair,Q4,52.21,True
15735263,Hsueh,736,France,Male,27,5,51522.75,1,192131.77,False,True,False,26-35,Medium,Good,Q4,38.9,False
15765322,Connely,755,France,Male,23,5,84284.48,2,62851.6,True,True,False,18-25,Medium,Excellent,Q2,37.21,False
15582944,Becker,425,Spain,Female,39,5,0.0,2,140941.47,True,False,False,36-45,Zero,Poor,Q3,33.26,False
15687162,Clayton,461,France,Male,51,9,119889.84,1,56767.67,False,False,True,46-55,High,Poor,Q2,44.9,False
15644962,Connolly,745,France,Male,21,4,137910.45,1,177235.23,True,True,False,18-25,High,Excellent,Q4,46.96,True
15612615,Graham,616,France,Female,37,6,0.0,2,86242.18,True,False,False,36-45,Zero,Fair,Q2,30.29,False
15813439,Ch'ien,587,France,Male,33,5,100116.82,1,34215.58,True,False,False,26-35,High,Fair,Q1,29.89,False
15604544,Manfrin,850,Germany,Male,40,4,166082.15,2,44406.17,False,True,False,36-45,High,Excellent,Q1,44.27,False
15761348,Kuo,601,France,Female,38,0,0.0,2,165196.65,True,False,False,36-45,Zero,Fair,Q4,23.19,False
15785078,Fomin,730,Spain,Male,26,3,0.0,1,34542.41,True,False,False,26-35,Zero,Good,Q1,10.95,False
15759874,Chamberlain,532,France,Male,44,3,148595.55,1,74838.64,True,False,True,36-45,High,Poor,Q2,35.71,False
15643658,Barber,850,Germany,Male,53,2,94078.97,2,36980.54,True,False,False,46-55,Medium,Excellent,Q1,28.49,False
15713267,Zimmer,779,Spain,Female,34,5,0.0,2,111676.63,False,True,False,26-35,Zero,Excellent,Q3,30.33,False
15737782,Brazenor,562,France,Male,29,9,0.0,1,25858.68,True,True,False,26-35,Zero,Poor,Q1,25.08,False
15815490,Cocci,670,Germany,Male,40,2,164948.98,3,177028.0,False,False,True,36-45,High,Good,Q4,59.05,True
15679410,Caldwell,729,France,Female,62,4,140549.4,1,30990.16,True,False,True,56+,High,Good,Q1,32.7,False
15756241,Yirawala,767,France,Female,44,2,152509.25,1,136915.15,True,True,False,36-45,High,Excellent,Q3,39.97,False
15688409,Donaldson,742,France,Female,28,2,191864.51,1,108457.99,True,False,True,26-35,High,Excellent,Q3,42.61,False
15742272,Ozerova,669,France,Female,44,8,96418.09,1,131609.48,False,False,True,36-45,Medium,Fair,Q3,46.61,True
15717898,Bruce,542,Spain,Male,32,2,131945.94,1,159737.56,False,True,False,26-35,High,Poor,Q4,39.38,False
15769582,Kang,586,France,Male,29,3,0.0,2,142238.54,True,True,False,26-35,Zero,Fair,Q3,28.39,False
15635660,Rossi,612,Germany,Male,30,9,142910.15,1,105890.55,True,False,True,26-35,High,Fair,Q3,53.02,True
15576723,Ts'ai,740,France,Female,37,7,0.0,2,194270.91,True,True,False,36-45,Zero,Excellent,Q4,43.59,False
15591577,Moran,584,France,Male,35,3,146311.58,1,105443.47,True,True,False,26-35,High,Fair,Q3,38.45,False
15582325,Jennings,524,France,Male,52,2,87894.26,1,173899.42,True,False,True,46-55,Medium,Poor,Q4,34.65,False
15693947,Tokareva,614,France,Female,19,5,97445.49,2,122823.34,True,False,False,18-25,Medium,Fair,Q3,45.04,False
15760446,Pagnotto,598,France,Female,64,9,0.0,1,13181.37,False,True,True,56+,Zero,Fair,Q1,23.82,False
15611105,Castella,799,Spain,Male,35,7,0.0,2,140780.8,False,True,False,26-35,Zero,Excellent,Q3,38.24,False
15630920,Du Cane,724,France,Male,34,2,154485.74,2,78560.64,False,False,False,26-35,High,Good,Q2,41.07,False
15574910,Ferguson,601,France,Male,50,2,115625.07,1,185855.21,True,False,False,46-55,High,Fair,Q4,39.72,False
15756472,Odinakachukwu,804,France,Male,25,7,108396.67,1,128276.95,True,False,False,18-25,High,Excellent,Q3,45.45,True
15682890,Woronoff,745,Germany,Male,38,5,65095.41,2,140197.42,True,True,False,36-45,Medium,Excellent,Q3,42.27,False
15641994,Meng,667,Germany,Male,43,1,103018.45,1,32462.39,True,False,True,36-45,High,Fair,Q1,20.12,False
15733297,Sinclair,518,France,Female,38,10,84764.79,1,162253.9,True,True,False,36-45,Medium,Poor,Q4,53.05,True
15767793,Hsu,819,France,Female,38,10,0.0,2,30498.7,True,False,False,36-45,Zero,Excellent,Q1,34.72,False
15725698,Panicucci,520,Spain,Female,35,4,115680.81,1,90280.7,True,True,False,26-35,High,Poor,Q2,35.17,False
15813532,Burns,625,France,Female,39,5,0.0,2,32615.21,True,False,False,36-45,Zero,Fair,Q1,22.43,False
15576760,Onodugoadiegbemma,673,Germany,Male,36,5,73088.06,2,196142.26,False,False,False,36-45,Medium,Good,Q4,48.98,True
15732102,Darling,656,Germany,Female,27,3,150905.03,2,16998.72,True,False,False,26-35,High,Fair,Q1,36.92,False
15739046,Maggard,850,Spain,Female,23,9,143054.85,1,62980.96,False,True,False,18-25,High,Excellent,Q2,48.75,True
15631927,Thomas,574,Spain,Female,28,7,0.0,2,185660.3,False,False,False,26-35,Zero,Poor,Q4,42.73,False
15672115,Lettiere,679,France,Male,60,6,0.0,2,77331.77,True,True,False,56+,Zero,Good,Q2,29.4,False
15618765,Ponomaryov,530,Germany,Female,42,0,99948.45,1,97338.62,False,True,False,36-45,Medium,Poor,Q2,23.68,False
15679148,Oliver,508,France,Male,44,3,115451.05,2,67234.33,False,False,False,36-45,High,Poor,Q2,36.99,False
15728474,Chienezie,558,Germany,Male,32,4,108235.91,1,143783.28,True,True,False,26-35,High,Poor,Q3,39.48,False
15636999,Mao,414,France,Male,38,8,0.0,1,77661.12,False,True,True,36-45,Zero,Poor,Q2,27.77,False
15754261,Ho,648,Spain,Male,42,2,98795.61,2,89123.99,True,False,False,36-45,Medium,Fair,Q2,34.36,False
15629150,Lucchese,721,France,Female,37,1,0.0,2,70810.8,True,False,False,36-45,Zero,Good,Q2,16.25,False
15736274,Prokhorova,751,France,Male,31,8,0.0,2,17550.49,False,False,False,26-35,Zero,Excellent,Q1,28.42,False
15627697,Alekseyeva,662,France,Male,34,2,0.0,2,21497.27,False,True,False,26-35,Zero,Fair,Q1,13.82,False
15721585,Blacklock,628,Germany,Male,29,3,113146.98,2,124749.08,False,True,False,26-35,High,Fair,Q3,42.43,False
15639946,Sazonova,597,Germany,Female,39,8,162532.14,3,36051.46,True,False,True,36-45,High,Fair,Q1,59.61,True
15792176,Henty,698,Spain,Female,40,0,92053.44,1,143681.83,True,True,False,36-45,Medium,Good,Q3,27.21,False
15699450,Li,723,France,Male,48,7,0.0,2,150694.58,True,True,False,46-55,Zero,Good,Q4,39.24,False
15729954,Azuka,586,France,Female,28,5,0.0,3,170487.4,True,False,True,26-35,Zero,Fair,Q4,42.88,False
15600103,Alexander,633,Germany,Female,29,8,104944.1,1,97684.46,True,True,False,26-35,High,Fair,Q2,44.41,False
15786200,Brock,564,France,Male,31,4,0.0,2,53520.03,True,False,False,26-35,Zero,Poor,Q2,22.02,False
15797010,Shen,649,France,Female,31,2,0.0,2,15200.61,True,False,False,26-35,Zero,Fair,Q1,13.19,False
15670172,Padovesi,622,France,Female,30,4,107879.04,1,196894.62,False,True,False,26-35,High,Fair,Q4,44.74,False
15627352,Bulgakov,459,Germany,Male,46,7,110356.42,1,4969.13,True,False,True,46-55,High,Poor,Q1,33.39,False
15622494,Mazzanti,718,France,Male,27,2,0.0,2,26229.24,False,False,False,26-35,Zero,Good,Q1,14.29,False
15585835,Lord,655,Spain,Female,34,4,109783.69,2,134034.32,True,False,False,26-35,High,Fair,Q3,45.38,True
15595071,Ramos,696,France,Male,22,9,149777.0,1,198032.93,True,True,False,18-25,High,Good,Q4,63.2,True
15628203,Pai,637,France,Female,38,3,104339.56,1,119882.86,False,False,False,36-45,High,Fair,Q3,34.04,False
15667190,Yuan,630,Spain,Female,21,1,85818.18,1,133102.3,True,True,False,18-25,Medium,Fair,Q3,27.78,False
15780212,Mao,592,France,Male,37,4,212692.97,1,176395.02,False,False,False,36-45,High,Fair,Q4,57.31,True
15766869,Uspenskaya,634,Germany,Male,37,1,89696.84,2,193179.88,True,True,False,36-45,Medium,Fair,Q4,41.0,False
15775741,Powell,608,France,Female,28,9,0.0,2,125062.02,True,True,False,26-35,Zero,Fair,Q3,41.67,False
15628170,Brown,565,Germany,Female,32,9,68067.24,1,143287.58,True,False,False,26-35,Medium,Poor,Q3,46.32,True
15701318,Poole,763,Spain,Male,67,9,148564.66,1,87236.4,False,True,False,56+,High,Excellent,Q2,51.95,True
15710928,McChesney,665,France,Female,55,8,136354.16,1,93769.89,True,True,False,46-55,High,Fair,Q2,48.4,True
15682547,Lucchese,649,France,Male,38,1,122214.0,1,88965.46,False,True,False,36-45,High,Fair,Q2,28.44,False
15631170,Clements,695,France,Male,45,3,0.0,2,30793.61,True,True,False,36-45,Zero,Good,Q1,17.25,False
15648702,Yuriev,775,Germany,Male,70,6,119684.88,2,74532.02,True,True,False,56+,High,Excellent,Q2,45.82,True
15783444,Endrizzi,788,France,Female,39,3,135139.33,1,113086.08,False,True,False,36-45,High,Excellent,Q3,37.66,False
15809178,Pan,569,Germany,Female,42,9,146100.75,1,32574.01,True,False,True,36-45,High,Poor,Q1,46.14,True
15806688,Manfrin,726,Spain,Female,56,8,123110.9,3,130113.78,False,True,True,56+,High,Good,Q3,63.52,True
15576824,Kennedy,564,Germany,Female,44,3,111760.4,3,104722.47,True,True,True,36-45,High,Poor,Q3,46.9,True
15675422,Conway,544,France,Female,32,9,110728.39,1,14559.62,True,True,False,26-35,High,Poor,Q1,39.4,False
15681550,Lablanc,614,France,Female,41,8,121558.46,1,598.8,True,True,False,36-45,High,Fair,Q1,37.02,False
15812628,Dodd,453,Germany,Female,38,8,120623.21,1,129697.99,True,False,False,36-45,High,Poor,Q3,49.8,True
15597951,Muir,471,France,Female,58,4,114713.57,1,36315.03,True,True,False,56+,High,Poor,Q1,29.63,False
15807045,Milanesi,829,Germany,Female,37,3,103457.76,1,1114.12,False,False,False,36-45,High,Excellent,Q1,22.04,False
15581748,Shen,754,Germany,Male,57,2,101134.87,2,70954.41,True,True,False,56+,High,Excellent,Q2,32.87,False
15770420,Dillon,749,Germany,Male,46,10,78136.36,2,73470.98,True,True,False,46-55,Medium,Excellent,Q2,49.91,True
15608230,Hoelscher,667,France,Male,23,1,0.0,2,91573.19,True,False,False,18-25,Zero,Fair,Q2,18.32,False
15730339,Bell,670,Spain,Male,30,3,133446.34,1,3154.95,False,False,False,26-35,High,Good,Q1,26.43,False
15712584,Liao,670,France,Female,33,7,0.0,2,88187.81,True,True,False,26-35,Zero,Good,Q2,32.99,False
15592816,Udokamma,623,Germany,Female,48,1,108076.33,1,118855.26,True,False,True,46-55,High,Fair,Q3,29.46,False
15641480,Sinnett,571,France,Male,32,5,131354.25,1,125256.53,True,False,False,26-35,High,Poor,Q3,43.35,False
15708505,Palerma,641,Germany,Female,37,7,62974.64,2,39016.43,False,True,False,36-45,Medium,Fair,Q1,36.85,False
15791131,Chimaijem,551,Germany,Female,30,2,143340.44,1,145796.49,True,False,False,26-35,High,Poor,Q3,39.58,False
15618225,Porter,741,Germany,Male,36,8,116993.43,2,168816.22,True,False,False,36-45,High,Excellent,Q4,59.87,True
15644724,Fan,472,France,Male,31,4,58662.92,2,73322.0,False,True,False,26-35,Medium,Poor,Q2,32.18,False
15662098,Palmer,650,Spain,Male,41,3,128808.65,3,113677.53,False,False,True,36-45,High,Fair,Q3,50.17,True
15723894,Younger,625,France,Male,45,7,137555.44,1,124607.7,False,False,False,36-45,High,Fair,Q3,49.15,True
15787699,Burke,650,Germany,Male,34,4,142393.11,1,11276.48,True,True,False,26-35,High,Fair,Q1,30.99,False
15687738,Nwagugheuzo,535,France,Female,38,8,0.0,2,136620.64,True,False,False,36-45,Zero,Poor,Q3,40.33,False
15576126,Young,649,France,Female,41,2,125785.23,1,70523.92,True,True,False,36-45,High,Fair,Q2,29.6,False
15658889,Watson,689,France,Male,22,4,136444.25,1,51980.25,True,False,True,18-25,High,Good,Q2,34.23,False
15667046,Tseng,694,Spain,Male,38,7,121527.4,1,113481.02,True,False,False,36-45,High,Good,Q3,45.8,True
15669957,Drake,655,Germany,Male,52,9,144696.75,1,49025.79,True,True,False,46-55,High,Fair,Q1,47.59,True
15655794,Hanna,620,France,Male,36,8,0.0,2,145937.99,True,True,False,36-45,Zero,Fair,Q3,41.26,False
15599829,Padovesi,577,France,Female,35,10,0.0,2,25161.61,True,True,False,26-35,Zero,Poor,Q1,34.18,False
15753332,Loftus,401,Germany,Male,48,8,128140.17,1,175753.55,True,False,True,46-55,High,Poor,Q4,55.45,True
15671124,Buccho,599,France,Male,25,6,120383.41,1,24903.09,True,True,False,18-25,High,Fair,Q1,34.28,False
15767474,Lorenzo,481,France,Female,57,9,0.0,3,169719.35,True,True,True,56+,Zero,Poor,Q4,52.81,True
15720671,Ibezimako,704,France,Male,42,8,129735.3,2,179565.57,True,True,False,36-45,High,Good,Q4,62.72,True
15626787,Wei,698,Spain,Female,31,8,185078.26,1,115337.74,False,False,True,26-35,High,Good,Q3,57.35,True
15774491,Ross,480,France,Female,28,6,0.0,2,48131.92,False,False,False,26-35,Zero,Poor,Q1,26.48,False
15579647,Oluchukwu,682,France,Male,42,0,0.0,1,160828.98,True,True,False,36-45,Zero,Good,Q4,16.08,False
15625522,Walker,700,Spain,Male,31,7,0.0,2,145151.96,False,True,False,26-35,Zero,Good,Q3,38.68,False
15765806,Wu,492,France,Male,29,1,144591.96,1,196293.76,True,True,False,26-35,High,Poor,Q4,42.3,False
15566708,Chidalu,444,France,Female,45,4,0.0,2,161653.5,True,False,True,36-45,Zero,Poor,Q4,32.83,False
15668347,Ingram,624,France,Male,36,6,0.0,2,84635.64,False,False,False,36-45,Zero,Fair,Q2,30.13,False
15575214,Ch'en,709,France,Male,37,7,0.0,1,159486.76,True,False,False,36-45,Zero,Good,Q4,33.45,False
15591123,Iredale,557,Germany,Male,68,2,100194.44,1,38596.34,True,True,False,56+,High,Poor,Q1,22.84,False
15573280,Gallagher,646,Germany,Male,50,6,145295.31,2,27814.74,True,True,False,46-55,High,Fair,Q1,44.72,False
15589018,Padilla,719,Germany,Male,28,3,106070.29,2,183893.31,True,True,False,26-35,High,Good,Q4,47.35,True
15654495,Potter,706,Germany,Female,47,6,120621.89,1,140803.7,True,True,False,46-55,High,Good,Q3,45.91,True
15597265,Mao,660,France,Male,38,7,0.0,2,146585.53,False,True,False,36-45,Zero,Fair,Q3,38.83,False
15733876,Schneider,667,France,Male,36,9,0.0,2,40062.29,True,True,False,36-45,Zero,Fair,Q1,33.17,False
15677217,Ibragimova,705,France,Male,30,1,0.0,1,181300.32,True,True,False,26-35,Zero,Good,Q4,20.63,False
15747265,Huang,598,Germany,Female,27,10,171283.91,1,84136.12,True,True,False,26-35,High,Fair,Q2,57.31,True
15713379,Anderson,669,France,Male,26,4,0.0,2,197594.34,True,True,False,26-35,Zero,Fair,Q4,36.43,False
15730433,Nakayama,580,Germany,Female,38,1,128218.47,1,125953.83,True,False,True,36-45,High,Fair,Q3,32.98,False
15693347,Gardener,676,France,Female,32,5,0.0,2,75465.41,True,True,False,26-35,Zero,Good,Q2,26.71,False
15715465,Aksenova,714,Germany,Male,28,7,77776.39,1,177737.07,True,False,False,26-35,Medium,Good,Q4,46.12,True
15680736,Milne,597,Germany,Female,72,6,124978.19,2,7144.46,True,True,False,56+,High,Fair,Q1,39.81,False
15610765,Onwumelu,559,France,Male,29,1,0.0,2,155639.76,False,False,False,26-35,Zero,Poor,Q4,24.73,False
15650034,Kudryashova,564,France,Female,28,1,0.0,1,162428.05,True,True,False,26-35,Zero,Poor,Q4,18.74,False
15782468,Hart,850,Spain,Male,51,3,109799.55,2,12457.76,True,True,True,46-55,High,Excellent,Q1,30.73,False
15685109,Teng,689,France,Male,39,7,0.0,2,14917.09,False,False,False,36-45,Zero,Good,Q1,25.66,False
15776233,Kruglova,758,Germany,Female,61,8,125397.21,1,182184.09,True,False,True,56+,High,Excellent,Q4,55.71,True
15761141,Palerma,604,Spain,Female,71,10,0.0,2,129984.2,True,True,False,56+,Zero,Fair,Q3,44.67,False
15781702,Brookes,733,Germany,Male,38,9,111347.37,2,194872.97,False,True,False,36-45,High,Good,Q4,64.19,True
15790235,Hsing,778,Spain,Male,40,8,104291.41,2,117507.11,True,True,False,36-45,High,Excellent,Q3,52.97,True
15641416,Shaffer,732,Germany,Female,61,9,94867.18,2,157527.6,True,True,True,56+,Medium,Good,Q4,58.15,True
15775234,Laurie,646,France,Male,24,8,0.0,2,92612.88,False,False,False,18-25,Zero,Fair,Q2,35.93,False
15659475,Chung,597,France,Female,33,6,135703.59,2,74850.84,False,False,False,26-35,High,Fair,Q2,48.08,True
15642202,Whitfield,821,Germany,Female,37,5,106453.53,2,127413.0,False,True,False,36-45,High,Excellent,Q3,46.76,True
15771417,Thomas,640,France,Male,43,7,132412.38,1,69584.3,False,False,True,36-45,High,Fair,Q2,42.93,False
15585100,Rioux,511,Germany,Female,40,9,124401.6,1,198814.24,True,False,True,36-45,High,Poor,Q4,59.74,True
15700487,Osonduagwuike,805,France,Male,46,6,118022.06,3,162643.15,True,False,True,46-55,High,Excellent,Q4,61.06,True
15726589,Matveyev,540,Germany,Male,39,1,82531.11,1,114092.52,True,False,False,36-45,Medium,Poor,Q3,25.42,False
15747503,Hayward,705,Spain,Male,44,0,184552.12,1,68860.3,True,False,True,36-45,High,Good,Q2,32.63,False
15595883,Nkemdirim,540,Germany,Male,39,4,127278.31,1,16150.34,True,True,False,36-45,High,Poor,Q1,29.37,False
15663826,Brim,532,Spain,Female,66,3,0.0,1,115227.02,True,True,False,56+,Zero,Poor,Q3,19.02,False
15742820,Trevisano,535,France,Female,45,2,0.0,2,170621.55,False,True,False,36-45,Zero,Poor,Q4,28.73,False
15624793,Soubeiran,627,Germany,Male,23,5,184244.86,1,103099.22,True,False,False,18-25,High,Fair,Q3,48.51,True
15597930,Wilson,646,France,Male,52,8,59669.43,1,172495.81,False,False,True,46-55,Medium,Fair,Q4,45.57,True
15665110,Helena,515,France,Female,25,7,79543.59,1,38772.82,False,True,False,18-25,Medium,Poor,Q1,32.47,False
15770719,Duncan,697,France,Female,39,6,151553.19,1,44946.29,True,True,False,36-45,High,Good,Q1,40.64,False
15731327,Hale,652,Germany,Male,27,2,166527.88,2,146007.7,False,True,False,26-35,High,Fair,Q3,49.5,True
15576044,Macdonald,579,Germany,Male,28,6,150329.15,1,145558.42,True,False,False,26-35,High,Poor,Q3,50.53,True
15775662,McKay,760,France,Male,43,8,121911.59,1,193312.33,True,False,False,36-45,High,Excellent,Q4,56.34,True
15646817,Chiekwugo,769,France,Male,51,9,156773.78,2,40257.79,True,False,False,46-55,High,Excellent,Q1,55.06,True
15596060,Skinner,498,Spain,Male,29,8,127864.26,1,46677.9,True,True,False,26-35,High,Poor,Q1,42.5,False
15723299,Sorokina,774,France,Male,53,4,113709.28,1,153887.93,True,True,True,46-55,High,Excellent,Q4,41.25,False
15636982,Weller,705,Germany,Female,43,7,79974.55,1,103108.33,True,True,False,36-45,Medium,Good,Q3,38.97,False
15751175,Bess,648,France,Female,44,2,0.0,2,58652.23,True,True,False,36-45,Zero,Fair,Q2,17.53,False
15618936,MacDonald,688,France,Female,51,5,0.0,1,91624.11,True,False,True,46-55,Zero,Good,Q2,21.66,False
15787529,Gray,592,Spain,Male,38,0,0.0,1,65986.48,True,False,True,36-45,Zero,Fair,Q2,6.6,False
15780128,Ogbonnaya,705,France,Male,33,3,144427.96,2,113845.19,True,False,False,26-35,High,Good,Q3,45.7,True
15615991,Udegbulam,654,France,Male,42,7,99263.09,1,67607.9,True,True,False,36-45,Medium,Fair,Q2,38.11,False
15757001,Mai,624,France,Female,32,2,79368.87,2,145471.94,True,True,False,26-35,Medium,Fair,Q3,37.29,False
15595388,Yeh,594,France,Female,30,10,0.0,2,124071.71,True,True,False,26-35,Zero,Fair,Q3,44.07,False
15699550,Babbage,695,Spain,Female,34,9,0.0,2,67502.12,True,True,False,26-35,Zero,Good,Q2,35.92,False
15581620,Franklin,597,France,Male,28,2,0.0,3,78707.97,True,True,False,26-35,Zero,Fair,Q2,26.2,False
15600934,Randell,758,France,Female,52,7,125095.94,1,171189.83,True,False,True,46-55,High,Excellent,Q4,52.07,True
15738672,Paterson,737,Germany,Female,40,2,162485.8,2,149381.32,True,False,False,36-45,High,Good,Q3,49.27,True
15721307,Pickering,694,Germany,Male,37,1,95668.82,2,100335.55,True,False,False,36-45,Medium,Good,Q3,32.55,False
15619280,Uspensky,683,France,Male,25,4,0.0,2,152698.24,True,False,False,18-25,Zero,Good,Q4,31.94,False
15768244,Macleod,538,Spain,Female,30,8,0.0,2,41192.95,True,True,False,26-35,Zero,Poor,Q1,30.79,False
15806837,Nnaife,669,France,Male,37,4,0.0,1,132540.33,True,False,False,36-45,Zero,Fair,Q3,23.25,False
15643496,Randolph,730,France,Female,34,5,74197.38,2,96875.52,True,False,False,26-35,Medium,Good,Q2,39.2,False
15813916,Kudryashova,622,France,Female,31,1,89688.94,1,152305.47,True,True,False,26-35,Medium,Fair,Q4,30.24,False
